sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
71,100,09,1610.35,533.26,1532.77,1.37
117,90,09,688.62,288.65,640.38,1.45
119,70,09,1203.12,576.25,1099.44,1.5
118,80,09,1557.05,603.49,1456.53,1.43
11,126,08,1386.63,634.43,1288.54,1.43
12,116,08,2575.61,566.85,2521.56,1.22
13,106,08,1004.88,469.8,910.5,1.55
10,136,08,2603.35,677.27,2525.31,1.27
45,4,07,1433.7,466.43,1378.77,1.31
132,59,07,1154.88,463.35,1086.79,1.4
135,29,07,1550.15,338.25,1511.02,1.26
102,1,08,1601.32,562.28,1510.7,1.41
130,79,07,1911.04,646.88,1815.88,1.37
124,137,09,808.54,275.11,769.69,1.36
125,127,09,1318.77,531.16,1227.39,1.45
126,117,09,792.73,324.83,739.84,1.44
136,19,07,322.43,168.01,294.95,1.47
127,107,09,1610.44,507.38,1536.96,1.35
134,39,07,1147.11,383.63,1092.95,1.36
108,114,09,1203.34,430.59,1137.93,1.39
106,134,09,886.9,369.3,823.06,1.46
109,127,07,2003.13,720.64,1888.01,1.41
107,124,09,961.76,385.78,895.11,1.46
109,104,09,843.46,289.45,798.78,1.4
131,69,07,2486.62,851.03,2357.28,1.38
48,23,08,1467.73,472.62,1405.64,1.33
41,93,08,604.38,231.66,566.74,1.43
42,83,08,694.84,241.18,659.51,1.37
49,13,08,1522.25,609.81,1417.7,1.45
111,18,07,1235.65,398.06,1179.13,1.35
110,28,07,669.13,247.14,630.74,1.4
43,73,08,2268.47,747.26,2159.67,1.36
18,38,09,1352.18,359.19,1308.96,1.29
17,48,09,1169.44,449.24,1103.56,1.38
76,5,09,1205.66,450.69,1134.99,1.4
14,78,09,1564.24,466.77,1501.36,1.33
51,20,09,2716.62,737.16,2622.09,1.3
50,30,09,1867.84,597.89,1781.66,1.35
12,98,09,1967.66,798.87,1830.09,1.45
47,33,08,1608.97,468.08,1547.06,1.32
16,58,09,1828.32,693.48,1733.89,1.36
136,1,08,1328.93,474.96,1254.91,1.39
19,28,09,1249.21,536.21,1163.92,1.43
44,63,08,1158.79,382.78,1107.6,1.34
13,88,09,1660.63,678.48,1549.92,1.43
45,53,08,1452.89,539.83,1374.61,1.39
9,128,09,828.99,294.53,784.11,1.39
46,43,08,1623.14,557.42,1532.82,1.4
8,138,09,454.21,236.3,422.31,1.43
34,38,08,1922.85,394.38,1884.39,1.22
33,48,08,1528.1,429.37,1474.77,1.3
32,58,08,1966.38,648.01,1879.15,1.34
36,18,08,1041.55,311.56,998.74,1.34
30,78,08,810.43,327.62,753.87,1.46
110,109,08,1700.7,624.64,1606.1,1.39
31,68,08,844.68,364.82,782.1,1.46
35,28,08,843.92,306.48,792.74,1.43
70,108,08,2154.82,754.75,2035.96,1.39
108,75,08,1724.25,673.51,1610.98,1.44
107,85,08,1964.36,467.96,1910.62,1.27
109,65,08,1314.79,462.0,1237.39,1.45
