-106.387415,53.228308,"Lake Country Co-op Gas Bar","Sk-55 & Saskatchewan 3 S0J 2E0 Shellbrook sk - myLPG.eu"
-114.994644,53.221044,Husky,"5829 50th Ave T7A 1S6 Drayton Valley ab - myLPG.eu"
-105.760973,53.198761,"Prince Albert Gas Bar - 2nd Avenue West","228 16th st w S6V 3V5 Prince Albert sk - myLPG.eu"
-105.730154,53.198378,"Prince Albert Gas Bar - Cornerstone","779-801 15th st e S6V 0C7 Prince Albert sk - myLPG.eu"
-105.73853965474,53.179937090404,"Prince Albert Gas Bar - Marquis Road","3600 5th Ave e S6V 8C4 Prince Albert sk - myLPG.eu"
-113.826653,53.106771,"Smith Hardware","14 2nd Ave T0C 2X0 Winfield ab - myLPG.eu"
-111.785666,53.095302,Esso,"Highway 14 & Highway 36 T0B 4N0 Viking ab - myLPG.eu"
-113.470364,53.090488,Petro-canada,"5003 45th Ave T0C 1Z0 Millet ab - myLPG.eu"
-113.469958,53.090105,Petro-canada,"4402 50th st T0C 1Z0 Millet ab - myLPG.eu"
-112.807237,53.018456,"Camrose Gas Bar","3910 48th Ave T4V 1V2 Camrose ab - myLPG.eu"
-112.807357,53.004139,Petro-canada,"3901 42 Ave T4V 4M6 Camrose ab - myLPG.eu"
-122.50577,52.99434,"Cariboo Propane","1410 Highway 97 n V2J 2Y6 Quesnel bc - myLPG.eu"
-113.390296,52.971804,"Wetaskiwin Bulk Sales","5050 56th st T9A 1V9 Wetaskiwin ab - myLPG.eu"
-114.026036,52.964906,Petro-canada,"2 Village dr T0C 2V0 Westerose ab - myLPG.eu"
-113.361543,52.960295,"Midwest Propane","4510 40 Ave T9A 2C1 Wetaskiwin ab - myLPG.eu"
-113.836095,52.95957,"Falun Gas Bar","Highway 13 T0C 1H0 Falun ab - myLPG.eu"
-113.389503,52.95936,Husky,"3915 56th st T9A 2B1 Wetaskiwin ab - myLPG.eu"
-114.817893,52.930944,"b & j Petroleum","Ab-13  T0L 0T0 Buck Lake ab - myLPG.eu"
-118.079164,52.880184,Petro-canada,"300 Connaught dr T0E 1E0 Jasper ab - myLPG.eu"
-112.264285,52.866286,"Larson's Waterwell","5303 51 Ave T0B 2V0 Lougheed ab - myLPG.eu"
-102.394054,52.856791,"Hudson Bay Gas Bar","410 4th Ave S0E 0Y0 Hudson Bay sk - myLPG.eu"
-110.837678,52.844619,"Wainwright Gas Bar","2315 15th Ave T9W 1L5 Wainwright ab - myLPG.eu"
-110.849963,52.843032,Petro-canada,"1405 14 Ave T9W 1E4 Wainwright ab - myLPG.eu"
-104.047614,52.842153,"Tisdale Gas Bar","360 100a st S0E 1T0 Tisdale sk - myLPG.eu"
-111.842112,52.79454,"Killam Cardlock","4600 Highway 36 n T0B 2L0 Killam ab - myLPG.eu"
-108.303264,52.791859,"North Battleford Gas Bar","9800 Territorial dr S9A 3W6 North Battleford sk - myLPG.eu"
-112.785817,52.786454,"Ufa Bawlf","203 Railway Ave T0B 0J0 Bawlf ab - myLPG.eu"
-108.298574,52.784931,Esso,"1892 100th st S9A 0W9 North Battleford sk - myLPG.eu"
-108.299387,52.77382,"Cadillac Husky","1121 Highway 4 S0N 0K0 Cadillac sk - myLPG.eu"
-108.27345,52.762785,"North Battleford Gas Bar","601 Carlton Trail S9A 4A9 North Battleford sk - myLPG.eu"
-110.460201,52.759802,"Waddell Home Hardware","5016 50th Ave T0B 1K0 Edgerton ab - myLPG.eu"
-108.31853,52.74247,"Shin & Lee Enterprise","500 5th Ave w S0M 0E0 Battleford sk - myLPG.eu"
-108.30584276686,52.729444514195,"Battleford Gas Bar","81 Battleford Crossing S0M 0E0 Battleford sk - myLPG.eu"
-110.142915,52.692849,"Goodall Motors Ltd","111 Main st T0B 0V0 Chauvin ab - myLPG.eu"
-113.594612,52.674782,"Ponoka Gas Bar","4700 Highway 2a T4J 1K3 Ponoka ab - myLPG.eu"
-111.313043,52.669864,Petro-canada,"4631 49th st T0B 2L0 Hardisty ab - myLPG.eu"
-114.2422353,52.639335,"Evergreen Co-op Gas Bar - Rimbey","4625 51st st T0C 2J0 Rimbey ab - myLPG.eu"
-114.231811,52.639226,"Rimbey Fas Gas","4639 50 Ave T0C 2J0 Rimbey ab - myLPG.eu"
-105.745883,52.632756,"Wakaw Gas Bar","Highway 2 & Highway 41 S0J 0K0 Wakaw sk - myLPG.eu"
-119.1139,52.604556,"Little Fort Husky","9844 Highway 5 V0E 2C0 Little Fort bc - myLPG.eu"
-112.976321,52.580483,"Ufa Bashaw","4510 50th st T0B 0H0 Bashaw ab - myLPG.eu"
-106.018887,52.519019,"Alvena Gas Bar","100 Railway Ave S0K 0E0 Alvena sk - myLPG.eu"
-113.716056,52.477321,"Lacombe Gas Bar","5850 Highway 2a T4L 2G5 Lacombe ab - myLPG.eu"
-114.042086,52.465136,Esso,"4705 50 Ave T0C 2J0 Rimbey ab - myLPG.eu"
-113.753623,52.462452,Petro-canada,"6209 50 Ave T4L 1K7 Lacombe ab - myLPG.eu"
-113.941977,52.461819,"Wooden Shoe","40 Lakeview Ave T0C 0J0 Bentley ab - myLPG.eu"
-103.86265,52.442032,"Archerwill Gas Bar","200 Highway 35 S0E 0B0 Archerwill sk - myLPG.eu"
-109.149607,52.435116,"Unity Gas Bar","445 Highway 14 S0K 4L0 Unity sk - myLPG.eu"
-104.500557,52.419821,"Naicam Gas Bar","311 5th Ave S0K 2Z0 Naicam sk - myLPG.eu"
-104.500095,52.419498,"Prairie North Co-op Gas Bar - Naicam","311 5th Ave S0K 2Z0 Naicam sk - myLPG.eu"
-108.69389,52.409383,"Wilkie Gas Bar","705 2nd Ave e S0K 4W0 Wilkie sk - myLPG.eu"
-114.915854,52.379783,"Rocky Mountain House Gas Bar","5311 48th st T4T 1A1 Rocky Mountain House ab - myLPG.eu"
-114.943605,52.377142,"Rocky Mountain House Bulk Plant","Highway 11a w T4T 1A5 Rocky Mountain House ab - myLPG.eu"
-113.794442,52.373287,"Blackfalds Gas Bar","4501 Broadway Ave T0M 0J0 Blackfalds ab - myLPG.eu"
-114.904982,52.366128,"Rocky Mountain House Gas Bar","4320 44th st T4T 1B7 Rocky Mountain House ab - myLPG.eu"
-109.935403,52.347787,Petro-canada,"Highway 14 S0L 2C0 Macklin sk - myLPG.eu"
-106.579893,52.328755,"Warman Gas Bar","810 Centennial Blvd #35 S0K 4S0 Warman sk - myLPG.eu"
-112.728098,52.325376,"Hankook Esso","6102 50th Ave T0C 2L2 Stettler ab - myLPG.eu"
-112.730518,52.324603,"Stettler Gas Bar","4821 62nd st T0C 2L2 Stettler ab - myLPG.eu"
-112.73976,52.324488,"Reinbold Petroleum - Ufa Bulk Sales","7007a 50 Ave T0C 2L0 Stettler ab - myLPG.eu"
-106.099839,52.318433,"Vonda Gas Bar","100 Lerew st S0K 4N0 Vonda sk - myLPG.eu"
-113.838853,52.316412,"Red Deer Bulk Plant l & r Fuel Distribution","8120 Edgar Industrial dr T4P 3R2 Red Deer ab - myLPG.eu"
-106.670236,52.295658,"Martensville Gas Bar","200 Centennial dr n S0K 2T0 Martensville sk - myLPG.eu"
-113.845419,52.289869,"Lo-cost Propane","6709b Golden West Ave T1H 0P2 Red Deer ab - myLPG.eu"
-113.838702,52.289167,"Red Deer Gas Bar","6730 Taylor dr T4P 1K4 Red Deer ab - myLPG.eu"
-113.873228,52.28855,"Fas Gas Burnt Lake Service","101 Burnt Lake Trail T4S 2L4 Red Deer County ab - myLPG.eu"
-113.849289,52.287385,"Flying j","6607 67th st T4P 1A4 Red Deer ab - myLPG.eu"
-113.78874,52.259121,Husky,"3929 39th st T4N 6R9 Red Deer ab - myLPG.eu"
-113.764782,52.254632,"Red Deer Gas Bar","69 Dunlop st T4R 2H6 Red Deer ab - myLPG.eu"
-105.115274,52.20192,"Humboldt Gas Bar","300 8th Ave S0K 2A0 Humboldt sk - myLPG.eu"
-106.67004,52.19657,"Flying j","3850 Idylwyld dr n S7P 0A1 Saskatoon sk - myLPG.eu"
-106.644638,52.173623,"Saskatoon Gas Bar - 51st Street","922 51st st e S7K 7K2 Saskatoon sk - myLPG.eu"
-106.633447,52.172734,"Husky Food Store","250 Primrose dr S7K 6Y6 Saskatoon sk - myLPG.eu"
-106.634525,52.170309,"Lawson Husky Market","101 Cree Cres S7K 7C2 Saskatoon sk - myLPG.eu"
-106.674805,52.156329,"Saskatoon Gas Bar - Avenue c","311 Circle dr w S7L 7C6 Saskatoon sk - myLPG.eu"
-106.617692,52.148699,"Saskatoon Gas Bar - Preston Crossing","1755 Preston Ave n S7N 4V2 Saskatoon sk - myLPG.eu"
-106.574323,52.14682,"Saskatoon Gas Bar - Attridge","402 Ludlow st S7S 1M7 Saskatoon sk - myLPG.eu"
-106.695801,52.144077,"Saskatoon Gas Bar - Westview","1628 33rd st w S7L 0X3 Saskatoon sk - myLPG.eu"
-106.675474,52.12953,"Saskatoon Gas Bar - 22nd Street","322 22nd st w S7M 0R3 Saskatoon sk - myLPG.eu"
-106.727104,52.12785,"Saskatoon Gas Bar - Fairlight","3366 Fairlight dr S7M 5H9 Saskatoon sk - myLPG.eu"
-106.754902,52.126725,"Saskatoon Gas Bar - Blairmore","104 Molland ln S7M 1L2 Saskatoon sk - myLPG.eu"
-106.617172,52.115146,"Saskatoon Gas Bar - 8th Street","2505 8th st e S7H 0V4 Saskatoon sk - myLPG.eu"
-101.251465,52.112191,"Swan River Gas Bar","261 Kelsey Trail R0L 1Z0 Swan River mb - myLPG.eu"
-119.311174,52.103868,"Blue River Husky Travel Centre","778 Highway 5 V0E 1J0 Blue River bc - myLPG.eu"
-101.042099,52.090414,"Tempo - Kolisnyk's General Store","221 Main st R0L 0L0 Cowan mb - myLPG.eu"
-111.438356,52.088593,Petro-canada,"4426 Railway Ave T0C 1C0 Coronation ab - myLPG.eu"
